Date,Open,High,Low,Close,Adj Close,Volume
2017-10-31,74.798.000.000,75.142.000.000,74.145.000.000,74.308.000.000,74.308.000.000,3545700
2017-11-01,74.310.000.000,75.199.000.000,73.823.000.000,73.824.000.000,73.824.000.000,3668100
2017-11-02,null,null,null,null,null,null
2017-11-03,73.834.000.000,74.254.000.000,73.094.000.000,73.915.000.000,73.915.000.000,4386900
2017-11-06,73.911.000.000,74.445.000.000,73.830.000.000,74.311.000.000,74.311.000.000,3297400
2017-11-07,74.306.000.000,74.306.000.000,72.386.000.000,72.415.000.000,72.415.000.000,4888900
2017-11-08,72.468.000.000,74.481.000.000,72.468.000.000,74.363.000.000,74.363.000.000,3408800
2017-11-09,74.363.000.000,74.363.000.000,72.795.000.000,72.931.000.000,72.931.000.000,3303800
2017-11-10,72.932.000.000,73.019.000.000,71.920.000.000,72.166.000.000,72.166.000.000,3140100
2017-11-13,72.167.000.000,72.735.000.000,71.776.000.000,72.475.000.000,72.475.000.000,2783400
2017-11-14,72.442.000.000,72.838.000.000,70.825.000.000,70.827.000.000,70.827.000.000,4352600
2017-11-15,null,null,null,null,null,null
2017-11-16,70.827.000.000,72.896.000.000,70.827.000.000,72.512.000.000,72.512.000.000,3340900
2017-11-17,72.512.000.000,73.632.000.000,72.390.000.000,73.437.000.000,73.437.000.000,2749700
2017-11-20,null,null,null,null,null,null
2017-11-21,73.439.000.000,75.073.000.000,73.439.000.000,74.595.000.000,74.595.000.000,3539600
2017-11-22,74.611.000.000,75.019.000.000,74.242.000.000,74.519.000.000,74.519.000.000,3410600
2017-11-23,74.519.000.000,74.578.000.000,73.851.000.000,74.487.000.000,74.487.000.000,1556800
2017-11-24,74.503.000.000,74.542.000.000,74.093.000.000,74.157.000.000,74.157.000.000,2510300
2017-11-27,74.157.000.000,74.157.000.000,73.159.000.000,74.059.000.000,74.059.000.000,2810800
2017-11-28,74.060.000.000,74.989.000.000,74.056.000.000,74.140.000.000,74.140.000.000,3030700
2017-11-29,74.146.000.000,74.515.000.000,72.700.000.000,72.700.000.000,72.700.000.000,3639400
2017-11-30,72.700.000.000,72.700.000.000,71.215.000.000,71.971.000.000,71.971.000.000,5348800
2017-12-01,71.955.000.000,72.472.000.000,71.488.000.000,72.264.000.000,72.264.000.000,3003100
2017-12-04,72.266.000.000,73.749.000.000,72.266.000.000,73.090.000.000,73.090.000.000,3038600
2017-12-05,73.090.000.000,74.166.000.000,72.319.000.000,72.546.000.000,72.546.000.000,2913300
2017-12-06,72.535.000.000,73.418.000.000,71.906.000.000,73.268.000.000,73.268.000.000,3099300
2017-12-07,73.268.000.000,73.268.000.000,71.356.000.000,72.487.000.000,72.487.000.000,3260800
2017-12-08,72.489.000.000,73.425.000.000,72.489.000.000,72.732.000.000,72.732.000.000,3085600
2017-12-11,72.775.000.000,73.361.000.000,72.498.000.000,72.800.000.000,72.800.000.000,2450200
2017-12-12,72.800.000.000,73.814.000.000,71.798.000.000,73.814.000.000,73.814.000.000,2956100
2017-12-13,73.827.000.000,74.622.000.000,72.569.000.000,72.914.000.000,72.914.000.000,4494700
2017-12-14,72.913.000.000,72.913.000.000,71.969.000.000,72.429.000.000,72.429.000.000,3491800
2017-12-15,72.428.000.000,73.069.000.000,72.277.000.000,72.608.000.000,72.608.000.000,4659500
2017-12-18,72.621.000.000,73.519.000.000,72.621.000.000,73.115.000.000,73.115.000.000,3202900
2017-12-19,73.122.000.000,73.139.000.000,72.347.000.000,72.680.000.000,72.680.000.000,2351600
2017-12-20,72.680.000.000,73.492.000.000,72.680.000.000,73.367.000.000,73.367.000.000,2219600
2017-12-21,73.367.000.000,75.133.000.000,73.265.000.000,75.133.000.000,75.133.000.000,3056400
2017-12-22,75.128.000.000,75.227.000.000,74.623.000.000,75.187.000.000,75.187.000.000,1906900
2017-12-25,null,null,null,null,null,null
2017-12-26,75.187.000.000,75.758.000.000,74.924.000.000,75.688.000.000,75.688.000.000,1579700
2017-12-27,75.708.000.000,76.293.000.000,75.708.000.000,76.073.000.000,76.073.000.000,1792200
2017-12-28,76.077.000.000,76.437.000.000,76.077.000.000,76.402.000.000,76.402.000.000,2083000
2017-12-29,76.077.000.000,76.437.000.000,76.077.000.000,76.402.000.000,76.402.000.000,0
2018-01-02,76.403.000.000,77.909.000.000,76.403.000.000,77.891.000.000,77.891.000.000,2880300
2018-01-03,77.889.000.000,78.414.000.000,77.602.000.000,77.995.000.000,77.995.000.000,3142200
2018-01-04,77.998.000.000,79.135.000.000,77.998.000.000,78.647.000.000,78.647.000.000,3486100
2018-01-05,78.644.000.000,79.071.000.000,78.218.000.000,79.071.000.000,79.071.000.000,2747100
2018-01-08,79.070.000.000,79.395.000.000,78.631.000.000,79.379.000.000,79.379.000.000,2550800
2018-01-09,79.379.000.000,79.415.000.000,78.699.000.000,78.864.000.000,78.864.000.000,3458600
2018-01-10,78.864.000.000,78.864.000.000,78.164.000.000,78.201.000.000,78.201.000.000,2759900
2018-01-11,78.201.000.000,79.365.000.000,78.201.000.000,79.365.000.000,79.365.000.000,3409400
2018-01-12,79.365.000.000,79.440.000.000,78.861.000.000,79.349.000.000,79.349.000.000,3577800
2018-01-15,79.349.000.000,79.847.000.000,79.349.000.000,79.752.000.000,79.752.000.000,1941000
2018-01-16,79.751.000.000,80.246.000.000,79.668.000.000,79.832.000.000,79.832.000.000,2982500
2018-01-17,79.832.000.000,81.189.000.000,79.828.000.000,81.189.000.000,81.189.000.000,3341200
2018-01-18,81.185.000.000,81.367.000.000,80.498.000.000,80.963.000.000,80.963.000.000,3429600
2018-01-19,80.965.000.000,81.429.000.000,80.854.000.000,81.220.000.000,81.220.000.000,3123200
2018-01-22,81.220.000.000,81.675.000.000,80.923.000.000,81.675.000.000,81.675.000.000,2693000
2018-01-23,81.676.000.000,81.676.000.000,80.524.000.000,80.678.000.000,80.678.000.000,3711200
2018-01-24,80.679.000.000,83.680.000.000,80.679.000.000,83.680.000.000,83.680.000.000,5503700
2018-01-25,null,null,null,null,null,null
2018-01-26,83.680.000.000,85.531.000.000,83.680.000.000,85.531.000.000,85.531.000.000,5410600
2018-01-29,85.531.000.000,85.531.000.000,84.341.000.000,84.698.000.000,84.698.000.000,3889600
2018-01-30,84.697.000.000,84.697.000.000,83.804.000.000,84.482.000.000,84.482.000.000,3566000
2018-01-31,84.485.000.000,86.213.000.000,84.484.000.000,84.913.000.000,84.913.000.000,4233500
2018-02-01,84.913.000.000,86.028.000.000,84.833.000.000,85.495.000.000,85.495.000.000,4085300
2018-02-02,85.495.000.000,85.495.000.000,83.831.000.000,84.041.000.000,84.041.000.000,3376900
2018-02-05,84.040.000.000,84.311.000.000,81.861.000.000,81.861.000.000,81.861.000.000,3253600
2018-02-06,81.857.000.000,84.162.000.000,80.804.000.000,83.894.000.000,83.894.000.000,5599100
2018-02-07,83.894.000.000,84.410.000.000,82.548.000.000,82.767.000.000,82.767.000.000,3886000
2018-02-08,82.773.000.000,83.501.000.000,81.109.000.000,81.533.000.000,81.533.000.000,4011400
2018-02-09,81.532.000.000,81.897.000.000,79.690.000.000,80.899.000.000,80.899.000.000,4283400
2018-02-14,80.901.000.000,83.782.000.000,80.901.000.000,83.543.000.000,83.543.000.000,3910700
2018-02-15,83.551.000.000,84.686.000.000,83.551.000.000,84.291.000.000,84.291.000.000,3489300
2018-02-16,84.291.000.000,84.575.000.000,83.824.000.000,84.525.000.000,84.525.000.000,3475800
2018-02-19,84.525.000.000,84.956.000.000,84.525.000.000,84.793.000.000,84.793.000.000,2088900
2018-02-20,84.792.000.000,86.290.000.000,84.261.000.000,85.804.000.000,85.804.000.000,4078100
2018-02-21,85.804.000.000,87.358.000.000,85.804.000.000,86.052.000.000,86.052.000.000,4815500
2018-02-22,86.050.000.000,87.159.000.000,86.050.000.000,86.686.000.000,86.686.000.000,3535700
2018-02-23,86.690.000.000,87.345.000.000,86.138.000.000,87.293.000.000,87.293.000.000,4178600
2018-02-26,87.296.000.000,88.318.000.000,87.242.000.000,87.653.000.000,87.653.000.000,4047100
2018-02-27,87.649.000.000,87.839.000.000,86.613.000.000,86.935.000.000,86.935.000.000,3534700
2018-02-28,86.939.000.000,87.109.000.000,85.431.000.000,85.481.000.000,85.481.000.000,5947100
2018-03-01,85.337.000.000,86.260.000.000,84.640.000.000,85.378.000.000,85.378.000.000,4341300
2018-03-02,85.378.000.000,85.761.000.000,83.897.000.000,85.761.000.000,85.761.000.000,3884300
2018-03-05,85.292.000.000,86.165.000.000,85.053.000.000,86.023.000.000,86.023.000.000,3425200
2018-03-06,86.023.000.000,86.931.000.000,85.653.000.000,85.653.000.000,85.653.000.000,3608600
2018-03-07,85.653.000.000,85.653.000.000,84.397.000.000,85.484.000.000,85.484.000.000,3456800
2018-03-08,85.510.000.000,85.830.000.000,84.491.000.000,84.985.000.000,84.985.000.000,3694700
2018-03-09,84.987.000.000,86.389.000.000,84.749.000.000,86.371.000.000,86.371.000.000,3481500
2018-03-12,86.386.000.000,87.046.000.000,86.386.000.000,86.900.000.000,86.900.000.000,2602900
2018-03-13,86.902.000.000,87.333.000.000,86.119.000.000,86.384.000.000,86.384.000.000,2735800
2018-03-14,86.383.000.000,86.970.000.000,85.691.000.000,86.051.000.000,86.051.000.000,2561000
2018-03-15,86.051.000.000,86.051.000.000,84.720.000.000,84.928.000.000,84.928.000.000,3840100
2018-03-16,84.928.000.000,85.495.000.000,84.525.000.000,84.886.000.000,84.886.000.000,5446200
2018-03-19,84.886.000.000,84.886.000.000,83.678.000.000,83.913.000.000,83.913.000.000,3330600
2018-03-20,83.919.000.000,84.412.000.000,83.682.000.000,84.164.000.000,84.164.000.000,2682000
2018-03-21,84.166.000.000,85.145.000.000,84.080.000.000,84.977.000.000,84.977.000.000,3260900
2018-03-22,84.984.000.000,85.499.000.000,84.197.000.000,84.768.000.000,84.768.000.000,3241700
2018-03-23,84.766.000.000,85.450.000.000,84.042.000.000,84.377.000.000,84.377.000.000,3176900
2018-03-26,84.377.000.000,85.553.000.000,84.357.000.000,85.088.000.000,85.088.000.000,2355600
2018-03-27,85.103.000.000,85.296.000.000,83.542.000.000,83.808.000.000,83.808.000.000,2948400
2018-03-28,83.806.000.000,83.889.000.000,82.889.000.000,83.874.000.000,83.874.000.000,2911400
2018-03-29,83.874.000.000,85.708.000.000,83.874.000.000,85.366.000.000,85.366.000.000,3150300
2018-04-02,85.365.000.000,85.675.000.000,84.166.000.000,84.666.000.000,84.666.000.000,2598500
2018-04-03,84.669.000.000,85.411.000.000,84.210.000.000,84.623.000.000,84.623.000.000,2579000
2018-04-04,84.610.000.000,84.610.000.000,82.826.000.000,84.360.000.000,84.360.000.000,2948300
2018-04-05,84.374.000.000,86.148.000.000,84.374.000.000,85.210.000.000,85.210.000.000,4257700
2018-04-06,85.210.000.000,85.210.000.000,83.833.000.000,84.820.000.000,84.820.000.000,3069100
2018-04-09,84.832.000.000,85.110.000.000,83.155.000.000,83.307.000.000,83.307.000.000,3174800
2018-04-10,83.312.000.000,84.538.000.000,83.312.000.000,84.510.000.000,84.510.000.000,3518700
2018-04-11,84.494.000.000,85.417.000.000,84.340.000.000,85.246.000.000,85.246.000.000,3370600
2018-04-12,85.246.000.000,85.577.000.000,85.025.000.000,85.444.000.000,85.444.000.000,2837000
2018-04-13,85.441.000.000,85.441.000.000,84.144.000.000,84.334.000.000,84.334.000.000,3504200
2018-04-16,84.328.000.000,84.591.000.000,82.762.000.000,82.862.000.000,82.862.000.000,2913400
2018-04-17,82.862.000.000,84.191.000.000,82.810.000.000,84.086.000.000,84.086.000.000,2628600
2018-04-18,84.090.000.000,86.149.000.000,84.090.000.000,85.776.000.000,85.776.000.000,4196900
2018-04-19,85.775.000.000,86.059.000.000,85.197.000.000,85.824.000.000,85.824.000.000,3522500
2018-04-20,85.823.000.000,85.823.000.000,85.025.000.000,85.550.000.000,85.550.000.000,2990100
2018-04-23,85.520.000.000,85.746.000.000,84.711.000.000,85.602.000.000,85.602.000.000,2426000
2018-04-24,85.603.000.000,86.578.000.000,85.106.000.000,85.469.000.000,85.469.000.000,2845000
2018-04-25,85.466.000.000,85.466.000.000,84.349.000.000,85.044.000.000,85.044.000.000,3218400
2018-04-26,85.051.000.000,86.383.000.000,85.051.000.000,86.383.000.000,86.383.000.000,3138000
2018-04-27,86.383.000.000,87.179.000.000,86.262.000.000,86.445.000.000,86.445.000.000,0
2018-04-30,86.443.000.000,86.739.000.000,85.979.000.000,86.115.000.000,86.115.000.000,2181000
2018-05-02,86.111.000.000,86.111.000.000,84.383.000.000,84.547.000.000,84.547.000.000,3720600
2018-05-03,84.547.000.000,84.562.000.000,83.178.000.000,83.288.000.000,83.288.000.000,3977800
2018-05-04,83.286.000.000,83.671.000.000,82.746.000.000,83.118.000.000,83.118.000.000,3472900
2018-05-07,83.199.000.000,83.643.000.000,82.602.000.000,82.714.000.000,82.714.000.000,2843000
2018-05-08,82.715.000.000,83.409.000.000,82.201.000.000,82.956.000.000,82.956.000.000,3949500
2018-05-09,82.977.000.000,84.447.000.000,82.855.000.000,84.265.000.000,84.265.000.000,4695400
2018-05-10,84.284.000.000,86.201.000.000,84.284.000.000,85.861.000.000,85.861.000.000,4611100
2018-05-11,85.861.000.000,86.406.000.000,85.183.000.000,85.220.000.000,85.220.000.000,4379700
2018-05-14,85.222.000.000,86.105.000.000,84.688.000.000,85.232.000.000,85.232.000.000,4080700
2018-05-15,85.225.000.000,85.231.000.000,83.830.000.000,85.130.000.000,85.130.000.000,4405100
2018-05-16,85.122.000.000,86.678.000.000,85.044.000.000,86.537.000.000,86.537.000.000,3707000
2018-05-17,86.537.000.000,86.537.000.000,83.377.000.000,83.622.000.000,83.622.000.000,5508600
2018-05-18,83.614.000.000,83.614.000.000,81.391.000.000,83.082.000.000,83.082.000.000,5730200
2018-05-21,83.095.000.000,83.883.000.000,81.576.000.000,81.815.000.000,81.815.000.000,4242200
2018-05-22,81.817.000.000,83.396.000.000,81.613.000.000,82.739.000.000,82.739.000.000,4785500
2018-05-23,82.742.000.000,82.742.000.000,80.867.000.000,80.867.000.000,80.867.000.000,3875500
2018-05-24,80.860.000.000,80.860.000.000,79.027.000.000,80.122.000.000,80.122.000.000,6182200
2018-05-25,80.123.000.000,80.629.000.000,78.622.000.000,78.898.000.000,78.898.000.000,4650100
2018-05-28,78.886.000.000,78.886.000.000,75.337.000.000,75.356.000.000,75.356.000.000,4176200
2018-05-29,75.361.000.000,77.214.000.000,75.361.000.000,76.072.000.000,76.072.000.000,5972300
2018-05-30,76.058.000.000,77.097.000.000,75.515.000.000,76.754.000.000,76.754.000.000,7442100
2018-06-01,76.779.000.000,78.169.000.000,75.524.000.000,77.240.000.000,77.240.000.000,6044400
2018-06-04,77.244.000.000,78.637.000.000,77.244.000.000,78.596.000.000,78.596.000.000,4023100
2018-06-05,78.595.000.000,78.892.000.000,76.412.000.000,76.642.000.000,76.642.000.000,4499800
2018-06-06,76.641.000.000,76.967.000.000,75.518.000.000,76.117.000.000,76.117.000.000,4871700
2018-06-07,76.117.000.000,76.117.000.000,71.162.000.000,73.851.000.000,73.851.000.000,7919200
2018-06-08,73.848.000.000,74.031.000.000,71.679.000.000,72.942.000.000,72.942.000.000,5952400
2018-06-11,72.943.000.000,73.716.000.000,71.843.000.000,72.308.000.000,72.308.000.000,3564300
2018-06-12,72.308.000.000,73.322.000.000,72.124.000.000,72.754.000.000,72.754.000.000,3889600
2018-06-13,72.757.000.000,72.977.000.000,71.035.000.000,72.122.000.000,72.122.000.000,4360200
2018-06-14,72.151.000.000,72.708.000.000,71.344.000.000,71.421.000.000,71.421.000.000,4281600
2018-06-15,71.421.000.000,71.421.000.000,69.583.000.000,70.758.000.000,70.758.000.000,6456800
2018-06-18,70.757.000.000,70.757.000.000,69.360.000.000,69.815.000.000,69.815.000.000,3475200
2018-06-19,69.811.000.000,72.010.000.000,69.069.000.000,71.394.000.000,71.394.000.000,5185300
2018-06-20,71.397.000.000,72.617.000.000,71.155.000.000,72.123.000.000,72.123.000.000,4414600
2018-06-21,72.117.000.000,72.207.000.000,70.019.000.000,70.075.000.000,70.075.000.000,3490800
2018-06-22,70.077.000.000,71.058.000.000,69.907.000.000,70.641.000.000,70.641.000.000,3054700
2018-06-25,70.642.000.000,71.323.000.000,69.779.000.000,70.953.000.000,70.953.000.000,3346300
2018-06-26,70.968.000.000,71.622.000.000,70.203.000.000,71.405.000.000,71.405.000.000,3502300
2018-06-27,71.405.000.000,72.032.000.000,70.134.000.000,70.609.000.000,70.609.000.000,3588900
2018-06-28,70.609.000.000,72.092.000.000,70.439.000.000,71.767.000.000,71.767.000.000,3511400
2018-06-29,71.779.000.000,73.020.000.000,71.779.000.000,72.763.000.000,72.763.000.000,3879400
2018-07-02,72.763.000.000,72.840.000.000,71.935.000.000,72.840.000.000,72.840.000.000,2753900
2018-07-03,72.848.000.000,74.515.000.000,72.848.000.000,73.668.000.000,73.668.000.000,3253800
2018-07-04,73.667.000.000,74.904.000.000,73.450.000.000,74.743.000.000,74.743.000.000,2142100
2018-07-05,74.751.000.000,75.127.000.000,73.756.000.000,74.553.000.000,74.553.000.000,3562800
2018-07-06,74.558.000.000,75.065.000.000,74.048.000.000,75.010.000.000,75.010.000.000,0
2018-07-10,75.015.000.000,75.895.000.000,74.431.000.000,74.862.000.000,74.862.000.000,3901000
2018-07-11,74.862.000.000,75.025.000.000,74.196.000.000,74.399.000.000,74.399.000.000,3766800
2018-07-12,74.403.000.000,75.898.000.000,74.403.000.000,75.856.000.000,75.856.000.000,3508500
2018-07-13,75.856.000.000,76.682.000.000,75.554.000.000,76.594.000.000,76.594.000.000,0
2018-07-16,76.587.000.000,76.924.000.000,76.129.000.000,76.653.000.000,76.653.000.000,3134700
2018-07-17,76.653.000.000,78.522.000.000,76.482.000.000,78.130.000.000,78.130.000.000,3882900
2018-07-18,78.124.000.000,78.496.000.000,77.164.000.000,77.363.000.000,77.363.000.000,3394300
2018-07-19,77.360.000.000,77.487.000.000,75.890.000.000,77.487.000.000,77.487.000.000,3781100
2018-07-20,77.500.000.000,79.489.000.000,77.500.000.000,78.571.000.000,78.571.000.000,4745200
2018-07-23,78.571.000.000,78.639.000.000,77.871.000.000,77.996.000.000,77.996.000.000,2446800
2018-07-24,78.005.000.000,79.497.000.000,78.005.000.000,79.155.000.000,79.155.000.000,3283200
2018-07-25,79.154.000.000,80.437.000.000,79.154.000.000,80.218.000.000,80.218.000.000,3472700
2018-07-26,80.242.000.000,80.589.000.000,79.081.000.000,79.405.000.000,79.405.000.000,3596500
2018-07-27,79.405.000.000,80.251.000.000,79.405.000.000,79.866.000.000,79.866.000.000,3015600
2018-07-30,79.866.000.000,80.492.000.000,79.699.000.000,80.276.000.000,80.276.000.000,2631400
2018-07-31,80.279.000.000,80.279.000.000,79.016.000.000,79.220.000.000,79.220.000.000,3354500
2018-08-01,79.213.000.000,79.731.000.000,78.769.000.000,79.302.000.000,79.302.000.000,3227100
2018-08-02,79.237.000.000,79.896.000.000,78.573.000.000,79.637.000.000,79.637.000.000,3005500
2018-08-03,79.656.000.000,81.792.000.000,79.656.000.000,81.435.000.000,81.435.000.000,3802600
2018-08-06,81.445.000.000,81.765.000.000,80.965.000.000,81.051.000.000,81.051.000.000,2516600
2018-08-07,81.093.000.000,81.742.000.000,79.923.000.000,80.347.000.000,80.347.000.000,3861200
2018-08-08,80.347.000.000,80.912.000.000,78.966.000.000,79.152.000.000,79.152.000.000,3833800
2018-08-09,79.171.000.000,79.461.000.000,78.156.000.000,78.768.000.000,78.768.000.000,3717400
2018-08-10,78.766.000.000,78.766.000.000,76.043.000.000,76.514.000.000,76.514.000.000,0
2018-08-13,76.513.000.000,77.689.000.000,75.931.000.000,77.496.000.000,77.496.000.000,3958200
2018-08-14,77.499.000.000,78.742.000.000,77.499.000.000,78.602.000.000,78.602.000.000,3713000
2018-08-15,78.614.000.000,78.618.000.000,76.829.000.000,77.078.000.000,77.078.000.000,4386400
2018-08-16,77.085.000.000,77.704.000.000,76.381.000.000,76.819.000.000,76.819.000.000,3285400
2018-08-17,76.817.000.000,76.817.000.000,75.633.000.000,76.029.000.000,76.029.000.000,3742300
2018-08-20,76.029.000.000,76.497.000.000,75.608.000.000,76.328.000.000,76.328.000.000,3578100
2018-08-21,76.327.000.000,76.340.000.000,74.915.000.000,75.180.000.000,75.180.000.000,4077000
2018-08-22,75.171.000.000,76.904.000.000,74.876.000.000,76.902.000.000,76.902.000.000,3610400
2018-08-23,76.898.000.000,77.232.000.000,75.466.000.000,75.634.000.000,75.634.000.000,3866700
2018-08-24,75.647.000.000,76.629.000.000,75.647.000.000,76.262.000.000,76.262.000.000,3159900
2018-08-27,76.264.000.000,78.008.000.000,76.264.000.000,77.930.000.000,77.930.000.000,2750600
